,index,tweetUrl,renderedContent,userId,source,media,username,displayname,rawDescription,verified,followersCount,location,protected,profileUrl,eng,stance
610,1851,https://twitter.com/CroisKB/status/1354112806375841796,India’s new agriculture laws are the same kind of reform that are destroying rural livelihoods and small farms in Canada. It’s a scheme to prop up corporate profits at the expense of farmers. It must be opposed everywhere. #cdnag #cdnpoli #FarmersProtest #FoodSovereignty twitter.com/cnni/status/13…,196419479,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,CroisKB,Christopher Kelly-Bisson,"Canadian seed policy analyst w/ @WeSeedChangeOrg.
PhD-C uOttawa Political Agroecology.
Views are my own. 
he/lui. 
#SeedSovereignty",FALSE,2068,Guest on stolen Algonquin Land,FALSE,https://twitter.com/CroisKB,1,
611,3110,https://twitter.com/TheDailyPioneer/status/1354058978649489408,#Centre should engage with #Farmers and repeal the 'draconian' #FarmLaws: #WestBengal CM #MamataBanerjee. #FarmersProtest #FarmersProstests @MamataOfficial https://t.co/QFZmWtymt9,470299753,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'previewUrl': 'https://pbs.twimg.com/media/EsqVcv6XIAU3qfj?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EsqVcv6XIAU3qfj?format=jpg&name=large', 'type': 'photo'}]",TheDailyPioneer,The Pioneer,Twitter account of India's leading independent right-thinking newspaper.,TRUE,25793,,FALSE,https://twitter.com/TheDailyPioneer,1,
612,4722,https://twitter.com/Ravi_K_Rana/status/1354031133541994499,I have some questions from everyone who were supporting goons on #Delhi #Borders in the name of #FarmersProstests please give me answers. #FarmersProtest #DelhiUnderAttack #riots #Khalistan #KhalistaniTerrorist #KhalistaniBreakingRules https://t.co/WXa0DIgE4Y,101196738,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'previewUrl': 'https://pbs.twimg.com/media/Esp76gHXcAEnbhB?format=png&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Esp76gHXcAEnbhB?format=png&name=large', 'type': 'photo'}]",Ravi_K_Rana,Ravi Kumar Rana,Guy with #SEO knowledge. Created one #Hashtag for myself #theseoguy,FALSE,288,India,FALSE,https://twitter.com/Ravi_K_Rana,1,
613,1127,https://twitter.com/ndtv/status/1354049714472140802,"Delhi Metro security update | Entry gates of Rohini Sector 18, Vidhan Sabha, Model Town and Inderlok stations are closed🚆

#TractorRally #FarmersProtest",37034483,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,ndtv,NDTV,"Breaking news alerts from India.

Instagram: https://t.co/TDCRCVHlmd
YouTube: https://t.co/ocjlisfywV",TRUE,14916347,India,FALSE,https://twitter.com/ndtv,1,
614,5743,https://twitter.com/nikhzofficial/status/1354012527139594241,"Each drop of blood shed by our farmers should be answered by this Facist Govt. Let the tractors pluck the Lotus and threw them away from our land. 
#FarmersProtest
#TractorsVsTraitors",3423938298,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,nikhzofficial,Happily_Leftist,,FALSE,83,"Chennai, India",FALSE,https://twitter.com/nikhzofficial,1,
615,4787,https://twitter.com/shubhamkumar_in/status/1353983728960212992,"Breaking police barriers,
Breaking police vehicles,
Breaking DTC buses,
Showing sword to police personnel’s &amp;
Taking law &amp; order into hand.

This is what #KisanTractorRally is all about. 
#FarmersProtest https://t.co/RcMOlUhOXm",854421470,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'previewUrl': 'https://pbs.twimg.com/media/EspRAh7UYAEY5nm?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EspRAh7UYAEY5nm?format=jpg&name=large', 'type': 'photo'}, {'previewUrl': 'https://pbs.twimg.com/media/EspRBTDUYAYGHmW?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EspRBTDUYAYGHmW?format=jpg&name=large', 'type': 'photo'}, {'previewUrl': 'https://pbs.twimg.com/media/EspRBm8VcAAxZDI?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EspRBm8VcAAxZDI?format=jpg&name=large', 'type': 'photo'}]",shubhamkumar_in,Shubham Kumar Sharma 🇮🇳,CS Undergrad | Google IT Professional & Cloud Architect | Tech Enthusiast | News Junkie | Political Issues | Observer & Analyst | Mail 📧 - sysmwn2000@gmail.com,FALSE,133,"Meerut, INDIA",FALSE,https://twitter.com/shubhamkumar_in,1,
616,3567,https://twitter.com/rohitmahajan_/status/1354063085477064704,Whatever happened Red Fort is wrong but it was the Nishan Sahib (found in every Gurudwara and also with the Sikh and Punjab regiments of IA) and not any Khalistani flag. #FarmersProtest #GodiMediaStopMisleading #FarmersProstests #RepublicDay2021,1008123170,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,rohitmahajan_,Rohit Mahajan,Dreamer @ Loofre,FALSE,580,Delhi,FALSE,https://twitter.com/rohitmahajan_,1,
617,5215,https://twitter.com/Arti1604Arti/status/1354024228056514560,@prafullaketkar @KanganaTeam @sumitsaurabh @diljitdosanjh @priyankachopra Looks like it’s opposition clever trick to do this shameful act. They are not farmers they are Anti nationals #ModiHaiToMumkinHai #IndianRepublicBlackDay #IndianFarmers #Antinationals #26Jan #Redfort #RepublicDay #FarmersProtest #26JanDelhiTractorParade #ShameOnYou,2840719886,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,Arti1604Arti,RT1604,"Full time Business Analyst. Winner of Klarity Skin, Fitness awards. Done TVC shoots & Runway Modeling. Connect HUMBLENESS🌈 पूर्ण विश्वासॐ🧘🏻‍♀️insta ID-RT1604",FALSE,230,Singapore,FALSE,https://twitter.com/Arti1604Arti,1,
618,5874,https://twitter.com/DailyRapidNews/status/1354010570995982336,"Growers, angry at what they see as laws that help large, private buyers at the expense of producers, have been camped outside Delhi for almost two months.
#RSSRepublicDay #FarmersProtest #HistoricTractorMarch
dailyrapidnews.com/eng/2021/01/26…",4771848141,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,DailyRapidNews,Rapid News,,FALSE,106,,FALSE,https://twitter.com/DailyRapidNews,1,
619,5482,https://twitter.com/ElitSaurabh/status/1354018291056959488,"All supports and sympathies gained from last two months destroyed in just one pic. 
#RedFort #FarmersProstests #DelhiUnderAttack #DelhiPolice #FarmersProtest #FarmersProtestHijacked #FarmLaws https://t.co/btXaRzC1Wu",222041891,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'previewUrl': 'https://pbs.twimg.com/media/EspwdYxUUAAqVTJ?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EspwdYxUUAAqVTJ?format=jpg&name=large', 'type': 'photo'}]",ElitSaurabh,SAURABH,"Mind in banking, heart in literature 📝",FALSE,44,"Bihar, India",FALSE,https://twitter.com/ElitSaurabh,1,
620,535,https://twitter.com/thekumnishant/status/1354168188569841665,"@republic @Sanju_Verma_ Shameless Paralyzed slave Vulture @INCIndia 🤴👸ecosystem rejoicing, paid vulture did their job 🤴 be paid by 🇨🇳 No sympathy True face of vulture in name of #FarmersProtest 🔥 my India 🇮🇳 🚨 @AmitShah ruckus need to restore law &amp; these vulture rioting be punished  ✌️@gauravbh",361678191,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,thekumnishant,Nishant Kumar,Better to Light a candle than curse the Darkness . Time for India 🇮🇳 to grow & shine under Honest & dedicated leadership of PM Mr Narendra Modi !! Jai ho,FALSE,36,,FALSE,https://twitter.com/thekumnishant,1,
621,4381,https://twitter.com/mahesh14300/status/1354032302716645377,"@AmitShah  you should Step down if you cant maintain the law and order of Captial of #india  you have no right to remain.This is your 2nd failure on days when world media had attention on india.1st when Trump was in india and today on our sacred say #RepublicDay 
#FarmersProtest",1481259432,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,mahesh14300,mahesh jain,,FALSE,221,"मुंबई, भारत",FALSE,https://twitter.com/mahesh14300,1,
622,5006,https://twitter.com/Khan_Ismail313/status/1354026845960761344,"Happy Republic Day..

#FarmersProtest twitter.com/t_d_h_nair/sta…",555294492,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Khan_Ismail313,Ismail Khan,Proud Indian Muslim,FALSE,576,"Bengaluru, India",FALSE,https://twitter.com/Khan_Ismail313,1,
623,1824,https://twitter.com/TheNisargSoni/status/1354113729902866433,"● Forcing Tractor on Barricade
● Attacking Police
● Using Swords
● Abusing Modi
These are not #Farmers

#किसान_नहीं_गुंडे #KisanoKaGUNtantra #FarmersProstests #FarmersProtest https://t.co/6x325iZUvw",4418949432,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{'previewUrl': 'https://pbs.twimg.com/media/EsrHQojXAAIR37i?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EsrHQojXAAIR37i?format=jpg&name=large', 'type': 'photo'}]",TheNisargSoni,Nisarg Soni,Tax Planner | Financial Advisor  | Accountant | Indian @ Heart - Global Citizen | RTs ≠ Endorsement | Views & Opinions are Personal,FALSE,95,"Ahmedabad City, India",FALSE,https://twitter.com/TheNisargSoni,1,
624,6769,https://twitter.com/AAPKaAnupam/status/1353991092509630464,"@SwatiJaiHind Nobody is saying a religious flag is hoisted on the Red Fort.
Is it not against our 'Secularism""?

#FarmersProtest",530937239,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,AAPKaAnupam,Anupam Pandey 🇮🇳,"Member, AAP National Communication Team || AAP Social Media Strategist || Always Ready For Action || Future Lawyer |
Founder @legalshots @ConnectSYC @PeoplesSYC",FALSE,708,Allahabad/New Delhi/Mumbai,FALSE,https://twitter.com/AAPKaAnupam,1,
625,5429,https://twitter.com/jatin_nagpal89/status/1354016461644156928,Rakesh Tikait and other farmers union are responsible for this #FarmersProtest  #दिल्ली_पुलिस_लठ_बजाओ,101694114,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,jatin_nagpal89,JATIN NAGPAL,,FALSE,0,,FALSE,https://twitter.com/jatin_nagpal89,1,
626,5051,https://twitter.com/RameshVaitla/status/1353955220699672580,Farmers on tractors at the Delhi  border on #RepublicDay2021. @RameshVaitla by . #TractorRally #Delhi #FarmersProtest #news #India https://t.co/DVHl1JYPUI,107957857,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1353955175917101056/pu/img/xhI1nRhdr3K_HIq_.jpg', 'variants': [{'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1353955175917101056/pu/vid/476x270/Yhy_iPmBqRNd20jN.mp4?tag=10', 'bitrate': 256000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1353955175917101056/pu/vid/636x360/cVA4xae2lZKzPWGT.mp4?tag=10', 'bitrate': 832000}, {'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1353955175917101056/pu/pl/-lC_EoUE_VjN1r0i.m3u8?tag=10', 'bitrate': None}], 'duration': 21.452, 'type': 'video'}]",RameshVaitla,RameshVaitlaNTV #CrimeInside,Journalist : @NtvTelugulive Crime Bureau Incharge : 9490618068,FALSE,3352,"Hyderabad, India",FALSE,https://twitter.com/RameshVaitla,1,
627,3428,https://twitter.com/thatsamirkhan/status/1354067311762661376,Disgusting and disgraceful!! Modi’s fascist regime is marginalizing the aam admi! #IndiaWithFarmers #FarmersProstests #FarmersProtest #Farmers #ModiFascistAgenda #IndianRepublicBlackDay twitter.com/RaviSinghKA/st…,717799212,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,thatsamirkhan,Amir Khan - 아미르 칸,Youth Parliamentarian | Explorer | Bibliophile | Writer | PhD in Cancer Medicine | 🛬🇨🇭🇰🇷🇸🇪🇫🇷🇪🇸🇦🇹🇧🇪,FALSE,60,"Seoul, Republic of Korea",FALSE,https://twitter.com/thatsamirkhan,1,
628,3573,https://twitter.com/mrjkhq/status/1354062874549825537,"When situation normalises, defence goons of Modi will open up a round of fire on Sikhs for getting backed by ISI &amp; Pakistan for highjacking #farmersprotest leading to poor law and order &amp; hoisting of Nishan Sahib flag in Delhi on Republic Day. 

They’ll do it for TRP ratings😏",245238905,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,mrjkhq,MK,tweets pertaining to a beginner level commentary on geo-political & domestic policies & CRICKET 🏏,FALSE,98,"Islamabad, Pakistan",FALSE,https://twitter.com/mrjkhq,1,
629,3097,https://twitter.com/karampalbains/status/1353979914173734912,#FarmersProstests #FarmersProtest #KisanTractorRally save farmers,135123346,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,karampalbains,karampal singh bains,love to cricket......study+jatt= taBAHI,FALSE,16,"india, sri ganganagar",FALSE,https://twitter.com/karampalbains,1,
630,6788,https://twitter.com/Chann_Kaleka/status/1353972905231708160,"#HistoricTractorMarch
#RepublicDay2021 #FarmersProtest #26JanDelhiTractorParade 
May god bless my country and its people twitter.com/ANI/status/135…",3237660950,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,Chann_Kaleka,Gurchandan Kaleka,Aspiring to not be rigid in my beliefs. Reading from my kindle and writing stuff in my diary is what constitutes time well spent for me. ig-gurchandan_kaleka_,FALSE,16,,FALSE,https://twitter.com/Chann_Kaleka,1,
631,5205,https://twitter.com/guptag_adit/status/1354006038681247746,RW protesters climbing the #CapitolHill  and #Sikh #KhalistaniTerrorists  climbing the #redfort are the same. #KisanAndolan  #FarmersProtest  #DelhiPolice,717728211,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,guptag_adit,Adit Gupta,"Thinker
Views personal
RTs not endorsements.",FALSE,107,"Bengaluru, India",FALSE,https://twitter.com/guptag_adit,1,
632,3867,https://twitter.com/SumiSukanya/status/1354053844825587715,"Major: #Lockdown in #Delhi till Jan 31 to prevent gathering of any kind.

#FarmersProstests #FarmersProtest #Farmers twitter.com/gayathrireport…",1005884292,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,SumiSukanya,Sumi Dutta,"Journalist with @NewIndianXpress. Fly on the wall. Proud Bihari. Write mainly on health, education and gender issues. Ex @ttindia @timesofindia",FALSE,1934,"New Delhi, India",FALSE,https://twitter.com/SumiSukanya,1,
633,1040,https://twitter.com/cheez_m/status/1354122996248547328,A fractured nation of four years got united after #CapitolHillRiots. Same has happened in India after riots on India's #RepublicDay. All are united in condemning the expose of real face of #FarmersProtest.,111526646,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,cheez_m,Che Mir,,FALSE,37,India,FALSE,https://twitter.com/cheez_m,1,
634,2545,https://twitter.com/MirrorNow/status/1354043214815244294,"A protesting #farmer lost his life as his tractor overturned after hitting a police barricade.

#FarmersProtest #TractorRally https://t.co/vEdGPpjIQ2",3638215945,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","[{'thumbnailUrl': 'https://pbs.twimg.com/amplify_video_thumb/1354041777489993728/img/gzgh4icGkRhU8dmp.jpg', 'variants': [{'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1354041777489993728/pl/mnPQAeSL6YuIfJ1v.m3u8?tag=13', 'bitrate': None}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1354041777489993728/vid/480x270/LaEcWXmolyrr2sBI.mp4?tag=13', 'bitrate': 288000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1354041777489993728/vid/640x360/7-tpnUei9tE8MoS-.mp4?tag=13', 'bitrate': 832000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1354041777489993728/vid/1280x720/jfkNkEBwXzTY7RE5.mp4?tag=13', 'bitrate': 2176000}], 'duration': 64.025, 'type': 'video'}]",MirrorNow,Mirror Now,MIRROR NOW's Mission: Demand accountability and relentlessly drive improvement by addressing everyday issues.,TRUE,96132,India,FALSE,https://twitter.com/MirrorNow,1,
635,4285,https://twitter.com/jkhwaja1/status/1354040815950176258,"Why Pak media is not doing extensive coverage of Delhi riots and Farmers' Protest? #FarmersProtest 
@92newschannel @ARYNEWSOFFICIAL @DunyaNews  @ImtiazGul60 @ExpressNewsPK @Dawn_News @geonews_urdu @GVS_News @gnnhdofficial @Abtak247 @WorldPTV @PTVNewsOfficial",84432724,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,jkhwaja1,Jamil A. Khwaja,"American, Pakistani, Kashmiri & Leo. Truth & Justice Always. Stand with oppressed Kashmiris. Call Spade a Spade. Robotics, Drones, AI, Machine Learning",FALSE,358,"Lahore, Pakistan",FALSE,https://twitter.com/jkhwaja1,1,
